room_length,room_breadth,furniture_0_x,furniture_0_y,furniture_0_orientation,furniture_0_category,furniture_1_x,furniture_1_y,furniture_1_orientation,furniture_1_category,furniture_2_x,furniture_2_y,furniture_2_orientation,furniture_2_category,furniture_3_x,furniture_3_y,furniture_3_orientation,furniture_3_category,output_furniture_0_x,output_furniture_0_y,output_furniture_0_orientation,output_furniture_0_category,output_furniture_1_x,output_furniture_1_y,output_furniture_1_orientation,output_furniture_1_category,output_furniture_2_x,output_furniture_2_y,output_furniture_2_orientation,output_furniture_2_category,output_furniture_3_x,output_furniture_3_y,output_furniture_3_orientation,output_furniture_3_category
6.27,7.14,1.7,0.47,140.08,leather_vintage_sofa,4.05,1.91,57.72,brown_sofa,2.02,6.37,54.54,yellow_armchair,5.46,2.66,104.94,antique_desk,1.7,0.47,140.08,leather_vintage_sofa,4.05,1.91,57.72,brown_sofa,2.02,6.37,54.54,yellow_armchair,5.46,2.66,104.94,antique_desk
8.23,4.96,3.45,2.8,163.87,brown_sofa,5.44,0.87,215.87,antique_desk,5.56,1.85,203.56,coffee_table,2.12,3.99,30.01,yellow_armchair,3.45,2.8,163.87,brown_sofa,5.44,0.87,215.87,antique_desk,5.56,1.85,203.56,coffee_table,2.12,3.99,30.01,yellow_armchair
9.95,6.84,0.43,0.48,89.38,wooden_beige_sofa,8.2,2.59,217.31,hexagonal_top_table,7.67,2.17,181.04,white_armchair,2.86,6.42,191.6,antique_desk,0.43,0.48,89.38,wooden_beige_sofa,8.2,2.59,217.31,hexagonal_top_table,7.67,2.17,181.04,white_armchair,2.86,6.42,191.6,antique_desk
6.07,8.43,1.51,3.06,227.03,wooden_beige_sofa,1.2,4.93,9.7,brown_sofa,4.24,2.4,256.85,yellow_armchair,5.53,6.71,157.09,yellow_armchair,1.51,3.06,227.03,wooden_beige_sofa,1.2,4.93,9.7,brown_sofa,4.24,2.4,256.85,yellow_armchair,5.53,6.71,157.09,yellow_armchair
8.28,5.24,1.44,3.26,229.73,hexagonal_top_table,5.55,1.23,38.11,modern_chair,5.01,1.34,1.05,coffee_table,0.95,0.48,336.34,modern_chair,1.44,3.26,229.73,hexagonal_top_table,5.55,1.23,38.11,modern_chair,5.01,1.34,1.05,coffee_table,0.95,0.48,336.34,modern_chair
3.17,6.06,1.05,4.09,348.33,yellow_armchair,0.65,2.26,167.44,hexagonal_top_table,3.01,3.64,195.01,green_sofa,2.27,5.59,137.89,wooden_beige_sofa,1.05,4.09,348.33,yellow_armchair,0.65,2.26,167.44,hexagonal_top_table,3.01,3.64,195.01,green_sofa,2.27,5.59,137.89,wooden_beige_sofa
5.46,8.9,3.43,6.84,185.67,leather_vintage_sofa,3.6,0.43,99.2,green_sofa,4.3,2.77,290.99,yellow_armchair,0.65,0.48,180.8,wooden_beige_sofa,3.43,6.84,185.67,leather_vintage_sofa,3.6,0.43,99.2,green_sofa,4.3,2.77,290.99,yellow_armchair,0.65,0.48,180.8,wooden_beige_sofa
6.98,4.93,4.52,1.83,42.83,brown_sofa,4.42,1.9,308.66,yellow_armchair,5.14,4.81,41.63,wooden_beige_sofa,6.04,3.53,40.51,coffee_table,4.52,1.83,42.83,brown_sofa,4.42,1.9,308.66,yellow_armchair,5.14,4.81,41.63,wooden_beige_sofa,6.04,3.53,40.51,coffee_table
3.7,5.16,0.81,2.33,51.94,yellow_armchair,0.64,2.7,205.7,red_brown_sofa,3.21,4.68,162.31,white_armchair,3.59,0.54,322.55,hexagonal_top_table,0.81,2.33,51.94,yellow_armchair,0.64,2.7,205.7,red_brown_sofa,3.21,4.68,162.31,white_armchair,3.59,0.54,322.55,hexagonal_top_table
7.56,4.14,5.68,2.04,248.11,white_armchair,3.21,2.54,220.73,hexagonal_top_table,5.69,1.4,160.65,white_armchair,1.83,0.44,147.81,yellow_armchair,5.68,2.04,248.11,white_armchair,3.21,2.54,220.73,hexagonal_top_table,5.69,1.4,160.65,white_armchair,1.83,0.44,147.81,yellow_armchair
4.74,9.92,3.66,1.14,333.4,hexagonal_top_table,3.23,9.75,232.79,green_sofa,1.52,2.06,193.3,white_armchair,2.0,7.3,291.02,hexagonal_top_table,3.66,1.14,333.4,hexagonal_top_table,3.23,9.75,232.79,green_sofa,1.52,2.06,193.3,white_armchair,2.0,7.3,291.02,hexagonal_top_table
6.19,4.88,4.57,3.85,65.38,antique_desk,5.39,1.9,127.95,leather_vintage_sofa,0.63,4.57,31.38,white_armchair,1.74,4.16,51.58,wooden_beige_sofa,4.57,3.85,65.38,antique_desk,5.39,1.9,127.95,leather_vintage_sofa,0.63,4.57,31.38,white_armchair,1.74,4.16,51.58,wooden_beige_sofa
6.69,3.98,3.57,3.33,204.92,red_brown_sofa,1.99,1.26,116.24,modern_chair,3.91,1.3,139.96,antique_desk,3.45,2.14,184.43,antique_desk,3.57,3.33,204.92,red_brown_sofa,1.99,1.26,116.24,modern_chair,3.91,1.3,139.96,antique_desk,3.45,2.14,184.43,antique_desk
4.24,9.44,1.93,7.09,200.61,leather_vintage_sofa,0.98,0.64,219.69,white_armchair,2.74,3.22,315.66,white_armchair,3.52,6.34,305.83,green_sofa,1.93,7.09,200.61,leather_vintage_sofa,0.98,0.64,219.69,white_armchair,2.74,3.22,315.66,white_armchair,3.52,6.34,305.83,green_sofa
6.45,9.06,5.12,3.03,331.25,hexagonal_top_table,3.52,8.73,320.39,red_brown_sofa,5.85,2.98,49.1,modern_chair,0.09,4.82,322.49,brown_sofa,5.12,3.03,331.25,hexagonal_top_table,3.52,8.73,320.39,red_brown_sofa,5.85,2.98,49.1,modern_chair,0.09,4.82,322.49,brown_sofa
7.57,6.27,1.85,0.98,203.44,modern_chair,5.51,1.75,115.53,brown_sofa,0.89,1.59,205.81,coffee_table,6.44,2.55,202.37,white_armchair,1.85,0.98,203.44,modern_chair,5.51,1.75,115.53,brown_sofa,0.89,1.59,205.81,coffee_table,6.44,2.55,202.37,white_armchair
6.82,3.57,1.64,0.17,48.66,red_brown_sofa,5.02,3.23,6.73,antique_desk,5.65,0.27,204.61,hexagonal_top_table,4.24,0.72,317.2,red_brown_sofa,1.64,0.17,48.66,red_brown_sofa,5.02,3.23,6.73,antique_desk,5.65,0.27,204.61,hexagonal_top_table,4.24,0.72,317.2,red_brown_sofa
6.6,5.34,2.07,1.97,112.14,wooden_beige_sofa,3.48,1.65,171.2,green_sofa,4.27,0.3,327.84,leather_vintage_sofa,3.74,4.63,86.89,white_armchair,2.07,1.97,112.14,wooden_beige_sofa,3.48,1.65,171.2,green_sofa,4.27,0.3,327.84,leather_vintage_sofa,3.74,4.63,86.89,white_armchair
9.01,9.51,2.14,4.83,331.66,hexagonal_top_table,3.99,3.81,18.18,brown_sofa,6.54,1.12,130.27,red_brown_sofa,7.54,5.84,5.92,white_armchair,2.14,4.83,331.66,hexagonal_top_table,3.99,3.81,18.18,brown_sofa,6.54,1.12,130.27,red_brown_sofa,7.54,5.84,5.92,white_armchair
7.72,3.06,7.07,0.96,5.25,hexagonal_top_table,3.61,0.59,89.31,green_sofa,5.43,0.75,126.57,white_armchair,6.2,1.59,228.38,hexagonal_top_table,7.07,0.96,5.25,hexagonal_top_table,3.61,0.59,89.31,green_sofa,5.43,0.75,126.57,white_armchair,6.2,1.59,228.38,hexagonal_top_table
6.26,6.34,6.17,2.79,231.05,antique_desk,0.02,2.32,25.3,red_brown_sofa,2.3,0.51,245.99,red_brown_sofa,5.69,6.09,187.1,red_brown_sofa,6.17,2.79,231.05,antique_desk,0.02,2.32,25.3,red_brown_sofa,2.3,0.51,245.99,red_brown_sofa,5.69,6.09,187.1,red_brown_sofa
5.56,8.22,4.79,4.11,130.38,green_sofa,3.04,1.31,91.41,wooden_beige_sofa,1.13,3.56,21.74,brown_sofa,4.53,4.66,17.53,coffee_table,4.79,4.11,130.38,green_sofa,3.04,1.31,91.41,wooden_beige_sofa,1.13,3.56,21.74,brown_sofa,4.53,4.66,17.53,coffee_table
6.86,8.12,0.8,0.56,329.04,green_sofa,1.59,1.64,239.44,brown_sofa,3.61,4.67,85.56,modern_chair,0.85,7.7,270.84,hexagonal_top_table,0.8,0.56,329.04,green_sofa,1.59,1.64,239.44,brown_sofa,3.61,4.67,85.56,modern_chair,0.85,7.7,270.84,hexagonal_top_table
7.8,6.9,5.03,2.62,198.08,hexagonal_top_table,5.8,1.95,192.23,leather_vintage_sofa,1.14,0.91,166.69,antique_desk,5.58,1.75,59.38,leather_vintage_sofa,5.03,2.62,198.08,hexagonal_top_table,5.8,1.95,192.23,leather_vintage_sofa,1.14,0.91,166.69,antique_desk,5.58,1.75,59.38,leather_vintage_sofa
9.34,5.23,4.22,4.13,12.25,wooden_beige_sofa,3.14,3.85,270.07,green_sofa,2.46,2.14,149.97,antique_desk,2.68,4.19,55.93,coffee_table,4.22,4.13,12.25,wooden_beige_sofa,3.14,3.85,270.07,green_sofa,2.46,2.14,149.97,antique_desk,2.68,4.19,55.93,coffee_table
5.54,9.78,4.47,6.53,335.78,yellow_armchair,3.67,0.07,302.02,modern_chair,0.79,1.54,148.66,modern_chair,4.49,1.15,117.76,antique_desk,4.47,6.53,335.78,yellow_armchair,3.67,0.07,302.02,modern_chair,0.79,1.54,148.66,modern_chair,4.49,1.15,117.76,antique_desk
6.27,7.74,1.33,2.42,147.17,antique_desk,2.09,7.39,223.68,leather_vintage_sofa,2.42,6.15,70.94,red_brown_sofa,2.63,4.45,253.72,antique_desk,1.33,2.42,147.17,antique_desk,2.09,7.39,223.68,leather_vintage_sofa,2.42,6.15,70.94,red_brown_sofa,2.63,4.45,253.72,antique_desk
6.03,7.32,4.0,4.3,53.14,wooden_beige_sofa,3.8,3.97,159.93,red_brown_sofa,1.22,7.25,97.5,wooden_beige_sofa,2.15,1.73,90.14,white_armchair,4.0,4.3,53.14,wooden_beige_sofa,3.8,3.97,159.93,red_brown_sofa,1.22,7.25,97.5,wooden_beige_sofa,2.15,1.73,90.14,white_armchair
4.0,8.51,1.43,3.9,99.35,white_armchair,0.64,2.87,200.7,leather_vintage_sofa,3.83,5.79,349.01,leather_vintage_sofa,1.8,5.51,359.85,leather_vintage_sofa,1.43,3.9,99.35,white_armchair,0.64,2.87,200.7,leather_vintage_sofa,3.83,5.79,349.01,leather_vintage_sofa,1.8,5.51,359.85,leather_vintage_sofa
4.43,4.69,1.55,0.81,201.75,hexagonal_top_table,3.51,4.51,140.62,coffee_table,1.77,0.77,316.23,yellow_armchair,1.73,1.65,131.19,antique_desk,1.55,0.81,201.75,hexagonal_top_table,3.51,4.51,140.62,coffee_table,1.77,0.77,316.23,yellow_armchair,1.73,1.65,131.19,antique_desk
4.54,6.32,0.07,2.97,13.69,red_brown_sofa,0.37,1.49,90.1,hexagonal_top_table,2.61,3.39,111.53,modern_chair,1.83,6.08,273.79,leather_vintage_sofa,0.07,2.97,13.69,red_brown_sofa,0.37,1.49,90.1,hexagonal_top_table,2.61,3.39,111.53,modern_chair,1.83,6.08,273.79,leather_vintage_sofa
6.27,4.37,6.26,1.78,206.27,hexagonal_top_table,0.79,3.95,306.35,hexagonal_top_table,0.92,0.58,319.62,green_sofa,3.0,1.79,95.37,coffee_table,6.26,1.78,206.27,hexagonal_top_table,0.79,3.95,306.35,hexagonal_top_table,0.92,0.58,319.62,green_sofa,3.0,1.79,95.37,coffee_table
5.88,4.07,4.59,0.92,291.2,white_armchair,5.7,2.22,166.58,leather_vintage_sofa,2.24,0.27,55.74,white_armchair,2.02,1.75,112.84,yellow_armchair,4.59,0.92,291.2,white_armchair,5.7,2.22,166.58,leather_vintage_sofa,2.24,0.27,55.74,white_armchair,2.02,1.75,112.84,yellow_armchair
8.99,5.62,2.33,0.35,227.83,hexagonal_top_table,7.29,0.18,32.69,leather_vintage_sofa,8.68,4.0,182.91,red_brown_sofa,6.13,0.47,262.81,green_sofa,2.33,0.35,227.83,hexagonal_top_table,7.29,0.18,32.69,leather_vintage_sofa,8.68,4.0,182.91,red_brown_sofa,6.13,0.47,262.81,green_sofa
3.16,6.1,0.01,1.37,333.28,hexagonal_top_table,2.15,5.2,91.69,green_sofa,1.88,5.69,345.1,wooden_beige_sofa,2.51,2.01,209.6,white_armchair,0.01,1.37,333.28,hexagonal_top_table,2.15,5.2,91.69,green_sofa,1.88,5.69,345.1,wooden_beige_sofa,2.51,2.01,209.6,white_armchair
7.55,8.92,0.82,2.19,91.75,wooden_beige_sofa,7.23,5.34,292.26,white_armchair,3.52,0.34,348.93,white_armchair,5.28,0.42,162.91,hexagonal_top_table,0.82,2.19,91.75,wooden_beige_sofa,7.23,5.34,292.26,white_armchair,3.52,0.34,348.93,white_armchair,5.28,0.42,162.91,hexagonal_top_table
6.46,9.27,5.42,3.71,146.91,brown_sofa,1.81,6.36,27.06,hexagonal_top_table,6.15,8.6,41.53,green_sofa,0.56,1.33,190.72,antique_desk,5.42,3.71,146.91,brown_sofa,1.81,6.36,27.06,hexagonal_top_table,6.15,8.6,41.53,green_sofa,0.56,1.33,190.72,antique_desk
9.43,3.49,2.83,0.47,162.2,white_armchair,4.15,3.44,261.41,white_armchair,9.21,2.96,107.76,green_sofa,8.21,1.67,196.83,white_armchair,2.83,0.47,162.2,white_armchair,4.15,3.44,261.41,white_armchair,9.21,2.96,107.76,green_sofa,8.21,1.67,196.83,white_armchair
3.75,6.44,0.35,4.6,316.31,red_brown_sofa,2.35,4.13,40.37,hexagonal_top_table,2.26,0.29,130.97,coffee_table,3.54,5.95,200.83,leather_vintage_sofa,0.35,4.6,316.31,red_brown_sofa,2.35,4.13,40.37,hexagonal_top_table,2.26,0.29,130.97,coffee_table,3.54,5.95,200.83,leather_vintage_sofa
4.24,7.79,0.8,2.15,40.26,green_sofa,3.66,4.16,144.44,brown_sofa,1.92,7.36,69.91,modern_chair,0.18,4.49,87.86,white_armchair,0.8,2.15,40.26,green_sofa,3.66,4.16,144.44,brown_sofa,1.92,7.36,69.91,modern_chair,0.18,4.49,87.86,white_armchair
5.43,4.4,4.8,0.04,204.48,modern_chair,2.55,3.38,292.06,brown_sofa,4.89,4.18,332.49,red_brown_sofa,3.91,1.85,156.54,hexagonal_top_table,4.8,0.04,204.48,modern_chair,2.55,3.38,292.06,brown_sofa,4.89,4.18,332.49,red_brown_sofa,3.91,1.85,156.54,hexagonal_top_table
7.77,3.31,5.9,0.87,295.01,modern_chair,1.38,0.03,123.65,wooden_beige_sofa,6.37,3.23,248.01,wooden_beige_sofa,0.71,2.11,14.01,white_armchair,5.9,0.87,295.01,modern_chair,1.38,0.03,123.65,wooden_beige_sofa,6.37,3.23,248.01,wooden_beige_sofa,0.71,2.11,14.01,white_armchair
10.0,5.92,8.36,0.75,204.72,hexagonal_top_table,2.48,1.13,55.63,yellow_armchair,2.93,1.97,350.74,hexagonal_top_table,1.28,2.52,352.32,yellow_armchair,8.36,0.75,204.72,hexagonal_top_table,2.48,1.13,55.63,yellow_armchair,2.93,1.97,350.74,hexagonal_top_table,1.28,2.52,352.32,yellow_armchair
4.28,4.08,1.73,3.5,174.64,antique_desk,3.25,3.04,172.17,leather_vintage_sofa,0.51,3.22,80.61,hexagonal_top_table,3.32,0.98,11.69,green_sofa,1.73,3.5,174.64,antique_desk,3.25,3.04,172.17,leather_vintage_sofa,0.51,3.22,80.61,hexagonal_top_table,3.32,0.98,11.69,green_sofa
3.82,8.08,0.05,4.95,175.02,hexagonal_top_table,1.36,3.96,31.3,yellow_armchair,2.93,7.92,344.07,modern_chair,1.33,1.35,91.98,coffee_table,0.05,4.95,175.02,hexagonal_top_table,1.36,3.96,31.3,yellow_armchair,2.93,7.92,344.07,modern_chair,1.33,1.35,91.98,coffee_table
8.87,9.29,8.14,3.61,266.46,white_armchair,1.46,8.73,266.29,wooden_beige_sofa,5.67,4.53,106.83,brown_sofa,7.25,8.85,356.48,leather_vintage_sofa,8.14,3.61,266.46,white_armchair,1.46,8.73,266.29,wooden_beige_sofa,5.67,4.53,106.83,brown_sofa,7.25,8.85,356.48,leather_vintage_sofa
3.99,6.61,2.52,4.04,6.68,coffee_table,3.21,3.47,63.36,brown_sofa,2.53,4.37,194.92,yellow_armchair,0.3,1.77,330.97,leather_vintage_sofa,2.52,4.04,6.68,coffee_table,3.21,3.47,63.36,brown_sofa,2.53,4.37,194.92,yellow_armchair,0.3,1.77,330.97,leather_vintage_sofa
5.16,6.16,4.58,5.6,325.83,brown_sofa,2.51,4.9,79.69,brown_sofa,4.61,5.63,312.36,green_sofa,0.86,1.89,85.65,modern_chair,4.58,5.6,325.83,brown_sofa,2.51,4.9,79.69,brown_sofa,4.61,5.63,312.36,green_sofa,0.86,1.89,85.65,modern_chair
4.85,7.98,4.18,7.16,183.57,white_armchair,0.69,0.23,276.28,red_brown_sofa,4.52,7.83,346.02,hexagonal_top_table,2.58,2.5,226.16,red_brown_sofa,4.18,7.16,183.57,white_armchair,0.69,0.23,276.28,red_brown_sofa,4.52,7.83,346.02,hexagonal_top_table,2.58,2.5,226.16,red_brown_sofa
5.47,9.08,1.55,3.79,163.92,red_brown_sofa,1.62,4.65,131.06,antique_desk,1.39,3.95,223.49,leather_vintage_sofa,1.38,5.21,327.63,red_brown_sofa,1.55,3.79,163.92,red_brown_sofa,1.62,4.65,131.06,antique_desk,1.39,3.95,223.49,leather_vintage_sofa,1.38,5.21,327.63,red_brown_sofa
9.3,8.69,7.59,4.4,198.02,modern_chair,2.74,6.47,342.62,coffee_table,5.39,0.23,15.17,brown_sofa,0.33,0.94,215.59,modern_chair,7.59,4.4,198.02,modern_chair,2.74,6.47,342.62,coffee_table,5.39,0.23,15.17,brown_sofa,0.33,0.94,215.59,modern_chair
9.25,5.9,3.73,4.7,168.08,coffee_table,4.05,4.07,209.57,red_brown_sofa,3.27,3.58,27.84,yellow_armchair,6.58,1.07,125.91,hexagonal_top_table,3.73,4.7,168.08,coffee_table,4.05,4.07,209.57,red_brown_sofa,3.27,3.58,27.84,yellow_armchair,6.58,1.07,125.91,hexagonal_top_table
3.97,7.89,0.05,4.93,308.57,coffee_table,3.38,5.52,65.19,leather_vintage_sofa,3.65,2.84,308.5,wooden_beige_sofa,1.11,5.62,53.64,wooden_beige_sofa,0.05,4.93,308.57,coffee_table,3.38,5.52,65.19,leather_vintage_sofa,3.65,2.84,308.5,wooden_beige_sofa,1.11,5.62,53.64,wooden_beige_sofa
7.07,9.13,0.4,3.5,153.51,wooden_beige_sofa,5.05,7.33,86.73,hexagonal_top_table,6.2,4.01,277.37,white_armchair,6.94,9.05,21.19,brown_sofa,0.4,3.5,153.51,wooden_beige_sofa,5.05,7.33,86.73,hexagonal_top_table,6.2,4.01,277.37,white_armchair,6.94,9.05,21.19,brown_sofa
3.4,9.49,0.07,5.44,316.93,white_armchair,1.61,5.58,247.86,brown_sofa,0.24,7.69,62.4,brown_sofa,1.08,0.71,187.44,coffee_table,0.07,5.44,316.93,white_armchair,1.61,5.58,247.86,brown_sofa,0.24,7.69,62.4,brown_sofa,1.08,0.71,187.44,coffee_table
7.37,3.76,5.9,3.68,302.38,green_sofa,3.2,3.12,184.23,wooden_beige_sofa,2.73,0.12,126.03,hexagonal_top_table,1.03,3.2,336.65,white_armchair,5.9,3.68,302.38,green_sofa,3.2,3.12,184.23,wooden_beige_sofa,2.73,0.12,126.03,hexagonal_top_table,1.03,3.2,336.65,white_armchair
4.9,3.23,2.75,2.65,282.48,leather_vintage_sofa,4.89,3.19,243.22,white_armchair,0.57,2.61,208.56,antique_desk,3.76,2.26,255.92,brown_sofa,2.75,2.65,282.48,leather_vintage_sofa,4.89,3.19,243.22,white_armchair,0.57,2.61,208.56,antique_desk,3.76,2.26,255.92,brown_sofa
6.96,3.49,2.43,0.59,84.92,leather_vintage_sofa,6.05,1.79,157.75,wooden_beige_sofa,6.92,2.99,16.02,wooden_beige_sofa,6.32,2.51,89.26,coffee_table,2.43,0.59,84.92,leather_vintage_sofa,6.05,1.79,157.75,wooden_beige_sofa,6.92,2.99,16.02,wooden_beige_sofa,6.32,2.51,89.26,coffee_table
7.99,7.26,4.36,2.95,195.42,modern_chair,4.93,6.44,114.55,modern_chair,6.38,2.38,111.37,wooden_beige_sofa,1.26,2.48,152.98,leather_vintage_sofa,4.36,2.95,195.42,modern_chair,4.93,6.44,114.55,modern_chair,6.38,2.38,111.37,wooden_beige_sofa,1.26,2.48,152.98,leather_vintage_sofa
7.09,3.31,6.44,2.9,187.23,yellow_armchair,1.4,2.82,283.46,hexagonal_top_table,6.67,1.27,24.66,modern_chair,6.29,1.9,113.78,modern_chair,6.44,2.9,187.23,yellow_armchair,1.4,2.82,283.46,hexagonal_top_table,6.67,1.27,24.66,modern_chair,6.29,1.9,113.78,modern_chair
4.3,3.96,0.37,1.48,180.44,red_brown_sofa,2.04,0.8,107.63,wooden_beige_sofa,3.58,0.56,310.78,antique_desk,4.0,3.82,319.02,antique_desk,0.37,1.48,180.44,red_brown_sofa,2.04,0.8,107.63,wooden_beige_sofa,3.58,0.56,310.78,antique_desk,4.0,3.82,319.02,antique_desk
4.92,5.48,2.47,3.93,36.07,hexagonal_top_table,1.27,1.95,130.05,leather_vintage_sofa,1.94,1.38,250.38,green_sofa,0.1,3.95,315.3,green_sofa,2.47,3.93,36.07,hexagonal_top_table,1.27,1.95,130.05,leather_vintage_sofa,1.94,1.38,250.38,green_sofa,0.1,3.95,315.3,green_sofa
4.52,4.64,3.96,1.41,199.69,brown_sofa,0.07,3.8,355.81,red_brown_sofa,2.07,2.7,275.86,red_brown_sofa,2.24,1.4,190.76,yellow_armchair,3.96,1.41,199.69,brown_sofa,0.07,3.8,355.81,red_brown_sofa,2.07,2.7,275.86,red_brown_sofa,2.24,1.4,190.76,yellow_armchair
8.39,6.44,3.46,4.97,106.5,green_sofa,6.08,1.98,32.46,red_brown_sofa,7.91,2.45,64.78,antique_desk,6.16,5.31,55.48,white_armchair,3.46,4.97,106.5,green_sofa,6.08,1.98,32.46,red_brown_sofa,7.91,2.45,64.78,antique_desk,6.16,5.31,55.48,white_armchair
3.52,6.05,3.09,5.35,37.13,yellow_armchair,1.52,3.63,348.46,green_sofa,2.99,1.98,351.9,white_armchair,2.48,5.11,69.05,wooden_beige_sofa,3.09,5.35,37.13,yellow_armchair,1.52,3.63,348.46,green_sofa,2.99,1.98,351.9,white_armchair,2.48,5.11,69.05,wooden_beige_sofa
9.59,4.42,5.99,1.39,349.25,yellow_armchair,3.97,2.65,225.11,modern_chair,5.5,4.33,246.13,antique_desk,8.05,0.58,129.99,leather_vintage_sofa,5.99,1.39,349.25,yellow_armchair,3.97,2.65,225.11,modern_chair,5.5,4.33,246.13,antique_desk,8.05,0.58,129.99,leather_vintage_sofa
3.04,7.24,1.0,7.15,18.6,red_brown_sofa,0.84,5.16,278.82,wooden_beige_sofa,0.08,2.88,290.33,green_sofa,0.72,1.54,44.95,green_sofa,1.0,7.15,18.6,red_brown_sofa,0.84,5.16,278.82,wooden_beige_sofa,0.08,2.88,290.33,green_sofa,0.72,1.54,44.95,green_sofa
8.63,6.89,0.64,2.13,258.68,coffee_table,6.4,1.67,286.71,green_sofa,3.89,0.24,267.78,white_armchair,2.07,0.35,337.99,hexagonal_top_table,0.64,2.13,258.68,coffee_table,6.4,1.67,286.71,green_sofa,3.89,0.24,267.78,white_armchair,2.07,0.35,337.99,hexagonal_top_table
3.85,8.14,1.7,2.52,240.84,white_armchair,2.32,7.21,294.57,brown_sofa,1.01,4.5,164.78,antique_desk,1.22,2.11,39.58,leather_vintage_sofa,1.7,2.52,240.84,white_armchair,2.32,7.21,294.57,brown_sofa,1.01,4.5,164.78,antique_desk,1.22,2.11,39.58,leather_vintage_sofa
7.08,6.73,0.66,3.67,29.68,yellow_armchair,3.04,1.0,84.58,antique_desk,3.82,2.59,259.15,red_brown_sofa,6.37,2.47,45.18,green_sofa,0.66,3.67,29.68,yellow_armchair,3.04,1.0,84.58,antique_desk,3.82,2.59,259.15,red_brown_sofa,6.37,2.47,45.18,green_sofa
7.0,9.6,4.92,1.99,69.71,yellow_armchair,6.6,6.32,154.16,red_brown_sofa,1.31,4.9,30.54,brown_sofa,5.35,9.26,24.26,brown_sofa,4.92,1.99,69.71,yellow_armchair,6.6,6.32,154.16,red_brown_sofa,1.31,4.9,30.54,brown_sofa,5.35,9.26,24.26,brown_sofa
5.03,7.29,3.82,6.73,358.34,coffee_table,0.58,4.72,133.33,green_sofa,2.04,5.78,106.73,hexagonal_top_table,3.77,4.38,32.45,yellow_armchair,3.82,6.73,358.34,coffee_table,0.58,4.72,133.33,green_sofa,2.04,5.78,106.73,hexagonal_top_table,3.77,4.38,32.45,yellow_armchair
7.33,7.36,6.56,0.06,266.48,hexagonal_top_table,5.58,2.87,282.43,green_sofa,6.87,0.18,325.26,leather_vintage_sofa,5.55,2.12,237.62,coffee_table,6.56,0.06,266.48,hexagonal_top_table,5.58,2.87,282.43,green_sofa,6.87,0.18,325.26,leather_vintage_sofa,5.55,2.12,237.62,coffee_table
8.71,3.6,5.76,3.07,166.67,modern_chair,6.55,2.14,322.74,brown_sofa,1.3,0.06,89.66,white_armchair,6.7,2.99,95.16,brown_sofa,5.76,3.07,166.67,modern_chair,6.55,2.14,322.74,brown_sofa,1.3,0.06,89.66,white_armchair,6.7,2.99,95.16,brown_sofa
5.75,6.78,4.52,2.99,67.84,green_sofa,5.65,1.69,314.28,antique_desk,0.43,4.49,266.09,yellow_armchair,1.59,2.82,125.26,wooden_beige_sofa,4.52,2.99,67.84,green_sofa,5.65,1.69,314.28,antique_desk,0.43,4.49,266.09,yellow_armchair,1.59,2.82,125.26,wooden_beige_sofa
3.84,3.97,0.36,2.41,10.28,leather_vintage_sofa,3.38,3.24,181.26,antique_desk,0.41,2.89,327.68,yellow_armchair,2.22,0.39,187.12,white_armchair,0.36,2.41,10.28,leather_vintage_sofa,3.38,3.24,181.26,antique_desk,0.41,2.89,327.68,yellow_armchair,2.22,0.39,187.12,white_armchair
8.36,5.05,3.45,3.7,162.46,yellow_armchair,7.94,0.36,291.37,modern_chair,3.96,3.57,102.35,antique_desk,1.21,1.76,78.17,wooden_beige_sofa,3.45,3.7,162.46,yellow_armchair,7.94,0.36,291.37,modern_chair,3.96,3.57,102.35,antique_desk,1.21,1.76,78.17,wooden_beige_sofa
5.54,6.83,2.99,4.32,78.21,white_armchair,4.67,1.09,230.61,modern_chair,2.89,1.26,95.54,hexagonal_top_table,3.35,2.86,204.17,red_brown_sofa,2.99,4.32,78.21,white_armchair,4.67,1.09,230.61,modern_chair,2.89,1.26,95.54,hexagonal_top_table,3.35,2.86,204.17,red_brown_sofa
3.5,4.05,1.29,2.28,51.21,antique_desk,3.12,2.05,268.37,wooden_beige_sofa,3.02,1.05,103.7,hexagonal_top_table,2.17,0.19,233.88,yellow_armchair,1.29,2.28,51.21,antique_desk,3.12,2.05,268.37,wooden_beige_sofa,3.02,1.05,103.7,hexagonal_top_table,2.17,0.19,233.88,yellow_armchair
9.04,4.83,4.14,3.37,192.79,red_brown_sofa,5.16,0.32,312.19,white_armchair,5.15,4.81,7.38,white_armchair,6.74,0.69,341.14,brown_sofa,4.14,3.37,192.79,red_brown_sofa,5.16,0.32,312.19,white_armchair,5.15,4.81,7.38,white_armchair,6.74,0.69,341.14,brown_sofa
4.02,5.04,3.99,3.89,269.47,modern_chair,1.57,2.63,208.82,hexagonal_top_table,3.67,0.51,88.26,antique_desk,0.88,3.55,75.83,modern_chair,3.99,3.89,269.47,modern_chair,1.57,2.63,208.82,hexagonal_top_table,3.67,0.51,88.26,antique_desk,0.88,3.55,75.83,modern_chair
